,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,9
61,0,1,0,0,0,0,12,2,0,1,0,0,0,1,2,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,27
62,0,0,0,1,0,0,17,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,28
63,0,0,0,0,0,1,24,0,0,1,1,2,0,3,12,0,0,0,5,2,4,2,0,2,1,0,0,0,0,0,0,0,60
64,1,0,0,1,0,1,21,0,1,1,0,0,0,5,4,0,1,0,6,0,2,1,4,0,0,0,0,0,0,0,0,0,49
65,0,0,0,0,0,0,10,0,0,0,2,0,1,2,10,0,0,0,0,0,3,0,0,0,0,1,0,1,0,2,4,0,36
66,0,1,0,0,0,0,26,1,1,0,2,2,0,12,6,0,0,0,6,0,2,0,3,1,1,0,0,1,0,0,2,1,68
67,1,3,0,0,0,0,34,2,0,1,0,5,2,6,7,0,1,0,6,0,3,2,4,5,1,1,1,0,0,0,6,0,91
68,3,4,1,0,1,1,31,2,0,1,1,1,0,17,6,1,1,1,9,0,3,2,2,1,0,0,3,0,0,7,0,0,99
69,1,5,0,0,0,1,39,3,0,0,1,0,0,10,12,1,0,1,4,1,5,3,5,3,2,0,2,1,0,5,2,0,107
70,2,6,1,0,0,3,24,4,0,0,4,0,3,5,10,2,1,0,12,1,5,0,1,3,1,1,2,1,0,1,6,1,100
71,1,3,1,0,0,1,12,0,0,1,11,1,3,1,5,5,1,0,4,1,4,1,3,4,0,1,0,0,0,1,0,1,66
72,1,2,0,0,0,1,11,0,0,0,1,0,0,3,5,0,0,0,4,1,2,0,4,1,1,0,0,2,0,0,8,1,48
73,4,10,4,1,3,0,25,1,0,1,6,1,1,8,14,3,2,2,5,2,8,3,4,2,2,3,3,1,1,4,5,0,129
74,0,9,2,0,0,1,34,6,1,1,1,0,1,7,23,3,3,3,5,1,15,4,9,0,6,4,12,1,1,2,8,1,164
75,17,7,0,0,2,2,25,0,0,1,4,3,5,7,25,2,0,0,0,3,6,2,11,0,8,3,3,0,0,2,3,0,141
76,3,11,2,1,0,2,51,3,0,0,6,5,4,6,27,3,0,0,2,3,14,1,9,1,9,1,5,0,0,5,0,0,174
77,6,16,4,3,5,2,38,4,0,0,5,3,4,7,43,1,0,0,8,1,9,4,7,6,9,5,11,1,1,1,2,4,210
78,5,7,4,0,1,2,49,4,0,0,4,3,0,2,27,1,3,1,2,1,13,2,7,0,5,4,1,3,2,1,4,0,158
79,3,21,1,1,0,5,35,8,0,0,1,1,2,2,18,3,1,0,3,2,4,1,3,6,6,0,9,3,0,1,2,0,142
80,4,29,13,0,1,3,77,18,1,2,4,3,7,7,50,0,1,0,4,2,14,1,21,3,11,1,10,4,1,3,10,0,305
81,1,45,7,0,2,5,50,14,1,2,2,4,7,7,33,4,1,2,0,6,21,4,14,2,15,5,11,5,0,2,4,0,276
82,0,65,5,0,4,7,55,17,2,1,1,3,5,2,50,4,3,0,0,1,13,3,23,0,14,1,9,8,4,9,8,0,317
83,0,29,11,2,2,6,71,18,0,0,2,1,1,8,48,0,8,0,5,0,18,1,11,0,28,3,15,1,1,6,2,1,299
84,2,38,16,1,5,6,80,22,0,0,5,1,3,10,49,6,1,1,2,3,13,4,13,0,10,1,20,9,0,8,8,0,337
85,0,24,6,0,1,8,56,11,0,0,3,2,2,2,34,2,3,4,3,2,10,1,9,3,12,7,3,3,2,2,2,1,218
86,3,20,5,3,1,12,53,4,0,0,3,3,2,2,40,2,3,2,1,2,6,0,10,2,15,2,9,4,6,2,5,1,223
87,4,67,23,2,5,10,116,26,0,1,7,8,3,3,81,6,8,2,10,5,22,4,32,3,27,11,7,10,8,6,12,1,530
88,1,39,24,0,2,7,126,8,0,0,6,11,3,6,71,6,6,2,7,0,12,5,20,6,20,10,13,5,7,11,13,0,447
89,1,59,24,0,5,10,125,18,0,0,8,6,1,9,88,4,6,2,9,5,20,3,26,3,29,11,17,3,6,5,9,2,514
90,0,59,25,2,3,7,127,7,0,1,2,7,0,5,56,9,7,2,1,1,11,3,8,4,12,5,11,5,1,12,11,2,406
91,2,48,9,1,3,12,147,11,0,0,2,5,7,8,88,3,2,0,21,2,8,2,22,1,33,5,15,9,5,9,4,0,484
92,1,34,7,5,1,12,111,7,1,1,4,5,3,5,76,2,2,2,8,1,14,3,17,3,23,5,19,4,6,14,6,2,404
93,2,44,5,2,0,9,114,6,2,0,1,12,5,5,85,4,4,4,15,2,4,1,22,0,22,3,27,9,2,9,7,1,428
94,6,81,14,2,5,15,266,16,0,0,4,17,7,10,153,12,9,4,20,5,21,8,22,1,46,16,30,13,5,14,17,0,839
95,2,103,17,4,5,11,246,16,0,0,4,7,9,4,159,16,10,2,18,4,14,8,18,1,48,6,47,19,7,13,18,1,837
96,11,100,5,3,6,16,226,16,1,2,13,4,4,11,175,9,10,2,6,7,24,2,21,2,48,13,38,16,4,30,25,6,856
97,6,84,9,4,3,24,246,4,2,2,14,11,5,8,182,8,8,3,12,5,19,6,32,2,40,8,44,28,7,39,12,3,880
98,15,95,6,3,10,16,327,9,2,0,28,13,8,14,154,14,11,4,9,8,29,5,35,7,38,10,57,31,6,35,15,2,1016
99,12,46,4,6,4,15,198,7,1,2,10,8,6,7,159,7,9,3,6,6,23,2,41,1,30,14,48,14,4,18,5,7,723
100,3,41,8,2,7,15,183,9,1,10,10,6,14,3,153,8,17,2,2,3,17,2,23,0,32,7,41,8,10,18,6,1,662
101,15,108,7,5,9,31,437,9,1,4,14,16,16,9,255,28,27,1,11,7,28,6,43,1,62,7,73,25,8,35,26,9,1333
102,13,102,12,7,9,25,429,20,1,4,10,7,10,16,269,12,17,4,17,4,21,2,41,3,46,14,83,18,10,45,19,2,1292
103,10,89,4,6,11,31,395,14,1,2,13,13,16,25,243,12,30,4,15,10,26,7,34,3,48,17,63,28,7,30,22,2,1231
104,20,108,9,7,15,47,341,10,3,2,9,18,19,19,256,19,28,6,6,8,29,9,47,5,69,6,63,33,12,51,33,8,1315
105,11,85,13,5,13,36,500,14,2,2,12,23,17,32,299,22,28,4,7,15,37,10,23,4,74,19,63,25,15,48,33,5,1496
106,1,43,5,6,9,24,236,3,1,5,11,12,23,9,192,27,13,3,5,7,39,0,30,7,45,9,41,38,21,45,24,4,938
107,6,64,6,8,12,21,217,4,0,7,7,17,17,9,200,20,27,6,8,13,23,2,32,3,38,15,40,34,13,29,20,3,921
108,14,107,10,4,20,46,475,24,2,5,26,24,24,22,333,32,46,11,20,9,31,3,44,15,74,32,58,24,15,68,37,4,1659
109,24,94,4,6,9,47,525,16,0,3,17,25,24,14,325,29,25,13,28,17,42,8,40,17,49,15,58,40,25,75,42,10,1666
110,17,104,4,8,18,51,555,13,0,8,14,31,23,19,310,23,39,5,23,12,43,11,37,9,57,18,49,34,8,73,32,9,1657
111,25,83,14,7,14,54,502,21,3,2,16,18,31,26,288,26,33,13,28,12,43,6,33,10,61,27,83,17,15,61,60,4,1636
112,4,86,1,6,18,35,309,15,1,6,14,13,25,15,254,24,26,7,26,14,32,8,30,14,54,22,50,29,9,66,26,7,1246
113,4,63,8,11,10,38,315,5,0,6,9,38,21,26,223,16,25,15,22,6,41,12,68,14,51,31,45,27,16,64,27,7,1264
114,3,85,7,12,14,18,280,5,2,7,11,26,28,16,227,27,42,15,10,14,27,4,30,11,29,26,46,24,6,58,30,2,1142
115,47,135,7,18,31,40,690,26,2,3,33,51,32,26,469,42,42,15,41,22,48,8,32,29,73,61,83,38,24,95,48,5,2316
116,10,126,12,9,27,51,562,31,5,3,22,28,28,20,317,20,38,24,63,32,29,11,23,17,49,52,71,31,16,102,44,5,1878
117,15,102,10,15,35,39,650,36,1,5,29,46,38,25,304,35,49,17,26,21,40,9,40,34,82,39,96,41,23,105,33,11,2051
118,23,111,11,11,35,25,638,24,1,11,35,36,36,49,392,29,47,15,22,23,56,13,38,13,61,38,105,41,17,115,37,9,2117
119,12,129,8,14,35,34,715,17,2,10,42,38,32,26,390,44,29,6,27,18,41,26,26,26,58,55,80,28,20,101,35,9,2133
120,0,70,6,13,22,23,341,9,3,2,26,33,23,28,201,44,20,7,28,16,43,25,18,13,49,43,53,27,20,79,16,4,1305
121,4,69,9,7,21,23,301,14,1,1,20,33,23,21,198,23,24,9,22,27,32,18,22,19,39,28,63,20,15,68,26,2,1202
122,12,123,6,24,35,50,708,28,2,6,38,44,46,49,503,68,40,20,46,51,68,49,43,31,66,61,110,34,35,138,43,9,2586
123,43,108,15,20,45,27,714,27,6,12,50,59,52,35,432,60,51,19,37,67,61,34,38,23,80,57,86,33,38,120,52,3,2504
124,13,113,6,16,67,43,745,12,4,10,43,44,43,29,456,98,46,15,67,66,80,28,28,23,76,94,115,39,37,128,59,8,2651
125,22,100,8,10,69,39,654,23,12,6,52,65,64,52,399,77,29,17,36,62,87,41,40,33,95,58,126,31,21,159,57,13,2557
126,27,111,5,12,80,25,784,19,4,13,38,55,77,62,446,102,35,17,70,68,85,49,21,29,89,89,144,53,35,148,39,8,2839
127,3,58,11,14,38,32,430,6,3,1,31,46,48,16,233,43,11,3,28,62,63,27,18,25,60,49,85,44,29,119,31,2,1669
128,7,61,3,16,35,20,303,13,4,8,18,33,25,29,225,25,16,5,8,12,62,18,12,14,58,58,77,16,24,76,49,3,1333
129,34,161,11,16,91,39,846,33,7,8,53,100,79,50,494,65,37,18,41,113,107,48,45,34,132,128,115,48,41,142,53,4,3193
130,19,124,14,20,62,29,821,31,7,6,68,92,68,68,387,66,44,23,38,60,113,54,36,24,94,87,101,36,47,136,50,0,2825
131,24,118,16,21,74,26,792,33,8,16,56,101,69,55,395,97,34,17,61,47,92,42,41,37,108,80,148,56,38,144,56,14,2916
132,24,111,7,15,100,16,740,45,3,17,61,50,92,49,428,78,42,18,30,70,101,31,35,37,103,67,127,55,47,133,64,6,2802
133,24,113,11,18,91,20,599,32,7,19,50,21,71,62,299,85,37,25,43,38,113,31,39,53,103,35,127,26,41,116,51,8,2408
134,16,25,3,15,41,1,244,13,4,1,43,0,40,34,71,16,15,11,26,11,88,13,36,20,33,7,83,19,26,47,23,8,1033
135,5,23,5,14,29,0,120,9,6,12,13,0,34,19,68,20,10,5,23,10,42,6,22,17,17,1,61,21,15,31,17,5,680
136,32,18,6,18,70,1,335,5,2,11,50,1,33,45,91,7,17,12,24,11,92,15,25,39,13,0,70,3,47,27,29,9,1158
137,8,3,0,1,0,0,46,0,0,2,1,0,3,4,11,1,1,0,8,0,16,2,0,1,2,0,0,1,11,0,7,0,129
138,0,1,0,0,0,0,4,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
139,716.0,4590.0,557.0,486.0,1402.0,1356.0,21826.0,965.0,128.0,279.0,1238.0,1421.0,1479.0,1355.0,13140.0,1613.0,1264.0,476.0,1288.0,1144.0,2458.0,786.0,1729.0,786.0,2903.0,1613.0,3484.0,1360.0,944.0,3374.0,1602.0,261.0,78023.0
